Date,Close,Volume,mom,mom1,mom2,mom3,ROC_5,ROC_10,ROC_15,ROC_20,EMA_10,EMA_20,EMA_50,EMA_200,DTB4WK,DTB3,DTB6,DGS5,DGS10,Oil,Gold,DAAA,DBAA,GBP,JPY,CAD,CNY,AAPL,AMZN,GE,JNJ,JPM,MSFT,WFC,XOM,FCHI,FTSE,GDAXI,GSPC,HSI,IXIC,SSEC,RUT,NYSE,TE1,TE2,TE3,TE5,TE6,DE1,DE2,DE4,DE5,DE6,CTB3M,CTB6M,CTB1Y,Name,AUD,Brent,CAC-F,copper-F,WIT-oil,DAX-F,DJI-F,EUR,FTSE-F,gold-F,HSI-F,KOSPI-F,NASDAQ-F,GAS-F,Nikkei-F,NZD,silver-F,RUSSELL-F,S&P-F,CHF,Dollar index-F,Dollar index,wheat-F,XAG,XAU
2014-11-18,17687.820313,11.5836862038,0.0022705621,0.0007377351,-0.001022435,0.0023046437,0.4139672685,1.748638228,4.0108217103,6.458152279,17558.2804863,17364.6507564,17117.9943145,16672.1993224,0.04,0.02,0.07,1.63,2.32,-0.0144103649,0.0086680761,3.96,4.84,-0.0016264138,-0.0021386531,0.0003808444,-0.0008497426,0.0129836216,0.0058195483,0.0150319047,0.0048938041,0.0024842331,-0.0145571576,-0.0031811191,-0.0025233729,0.0085846961,0.0055605662,0.0161374406,0.0051339835,-0.0112581105,0.0067308801,-0.0071071557,0.0051966099,0.0053706563,2.28,2.3,2.25,-0.02,0.03,0.88,2.52,4.77,4.82,4.8,0,-0.0185185185,-0.006097561,DJI,0.14,-1.06,0.89,-1.28,-1.36,1.6,0.2,0.7,0.51,1.16,-1.39,0.8,0.61,-2.23,1.88,0.15,3.08,0.29,0.43,-0.7,-0.42,-0.4,-0.52,0.37,0.93
2014-11-19,17685.730469,-0.7953705032,-0.0001181516,0.0022705621,0.0007377351,-0.001022435,0.417501807,1.1507382817,4.1911565128,7.4381041904,17581.4532105,17395.2297767,17140.2584775,16682.2842094,0.04,0.01,0.07,1.66,2.36,0,0.0027247956,3.98,4.87,-0.0007819248,0.0019117586,0.0023727313,-0.0004906531,-0.0069282324,0.0049549627,-0.0033320992,-0.000643205,0.0011564348,-0.0106688752,0.0016895251,0.0078001262,0.0008938804,-0.0018631411,0.0017204547,-0.0015011589,-0.0066240915,-0.0056842789,-0.002588804,-0.0107581841,-0.0012995902,2.32,2.35,2.29,-0.03,0.03,0.89,2.51,4.8,4.86,4.83,0,0.0188679245,0.018404908,DJI,-1.18,-0.47,0.09,1.2,-0.04,0.08,0.03,0.14,-0.18,-0.26,-0.55,-0.3,-0.34,2.99,0.06,-0.88,-1.53,-0.88,-0.06,-0.13,0.08,0.08,-2.03,-0.37,-1.19
2014-11-20,17719,-0.1815380765,0.0018811511,-0.0001181516,0.0022705621,0.0007377351,0.3750735182,0.9372501158,3.0448810228,6.2423901366,17606.4617176,17426.065036,17162.9542234,16692.5997894,0.04,0.02,0.07,1.64,2.34,0.0144869215,-0.0050167224,3.97,4.86,0.0028684481,0.0109438771,0.0024024448,-0.0002945364,0.0143019101,0.0122496475,-0.0026002972,-0.0053328612,-0.0079207758,0.0099543756,0.0022488568,0.0021964125,-0.0074961454,-0.0026431616,0.0011791574,0.0019670961,-0.0010126902,0.0055949056,0.000591535,0.0112811371,0.0009598972,2.3,2.32,2.27,-0.02,0.03,0.89,2.52,4.79,4.84,4.82,0,-0.0185185185,-0.0120481928,DJI,0,1.57,-0.71,-0.66,1.34,0.26,0.21,-0.11,-0.14,-0.24,-0.12,-0.16,0.5,2.7,-0.29,0.22,1.36,1.04,0.23,0.17,-0.05,-0.07,1.65,0.74,0.88
2014-11-21,17810.060547,-11.5258000944,0.0051391471,0.0018811511,-0.0001181516,0.0022705621,0.9941757614,1.3436429028,2.4124697094,5.9781366933,17643.4796866,17462.6360371,17188.330942,16703.718802,0.04,0.01,0.07,1.63,2.31,0.011767817,0.0115546218,3.94,4.8,0.0013653628,0.0007448031,-0.0035245396,0.0006547181,0.0013756599,0.0063229744,0.0052141527,-0.0029580237,0.0054890553,-0.0147844145,0.0061705497,0.0103318514,0.0266921149,0.0107652314,0.0262105516,0.0052368774,0.0037464609,0.0023607836,0.0140642187,0.0014264736,0.0080243874,2.27,2.3,2.24,-0.03,0.03,0.86,2.49,4.73,4.79,4.76,0,0,-0.006097561,DJI,0.6,1.3,2.65,0.26,1.23,2.59,0.49,-1.2,1.15,0.57,0.56,0.14,0.1,-4.97,0.35,0.19,1.62,0.1,0.48,1.14,0.84,0.82,-0.09,1.04,0.64
2014-11-24,17817.900391,-1.1048849848,0.0004401919,0.0051391471,0.0018811511,-0.0001181516,0.9641477865,1.1590959915,2.6007941323,5.9457993697,17675.192542,17496.4707375,17213.01994,16714.8051859,0.04,0.02,0.08,1.62,2.3,-0.0101934135,-0.005192108,3.94,4.8,-0.0029417218,-0.0041611438,-0.0069679017,0.0002290014,0.0185455137,0.0090491235,0.0003705076,-0.009085889,0.0084366913,-0.0081283868,0.005389277,-0.0112591367,0.00487896,-0.0031107425,0.0054446404,0.0028640233,0.0194572328,0.0088945867,0.0188077064,0.012384552,0.0014220984,2.26,2.28,2.22,-0.02,0.04,0.86,2.5,4.72,4.78,4.76,0.1428571429,0,-0.0061349693,DJI,-0.6,-0.85,0.31,-1.02,-0.95,0.54,0.07,0.43,-0.37,-0.17,2.05,1.06,0.77,-2.7,0.88,-0.3,-0.52,1.3,0.28,-0.3,-0.23,-0.18,0.46,0.24,-0.33
2014-11-25,17814.939453,-0.2723324148,-0.0001661777,0.0004401919,0.0051391471,0.0018811511,0.7186817694,1.1356241452,2.4798871416,4.7583285242,17700.6010712,17526.8010913,17236.6246268,16725.7517956,0.06,0.02,0.07,1.58,2.27,-0.0224452073,0.0012526096,3.88,4.73,0.0030922657,0.0060300226,0.0052358818,0.0027473875,-0.0086824499,-0.0017876474,-0.0051851481,-0.0016841318,-0.0108267718,-0.0025215171,-0.0040664881,-0.00982033,0.0031750735,0.0001932142,0.0077328305,-0.0011500298,-0.0020604436,0.0007066121,0.0133032659,-0.000513914,-0.0010913275,2.21,2.25,2.2,-0.04,0.01,0.85,2.46,4.66,4.71,4.67,-0.125,-0.0377358491,-0.024691358,DJI,-1.01,-1.69,0.26,-1.43,-2.23,0.63,0.09,0.26,-0.29,0.13,0.05,-0.08,0.25,3.16,-0.43,-0.64,1.43,0.02,0,-0.26,-0.28,-0.26,1.73,1.33,0.32
2014-11-26,17827.75,6.8759893342,0.0007190901,-0.0001661777,0.0004401919,0.0051391471,0.803017615,1.2238720351,1.9629965278,5.0278298529,17723.7190583,17555.4628921,17259.806014,16736.7169518,0.06,0.02,0.07,1.56,2.24,-0.0045921124,-0.0012510425,3.86,4.71,0.0015251215,-0.0055126799,-0.003631854,-0.0008480519,0.0119047791,-0.0043875417,0.0003723008,0.0047797752,0.0006633665,0.005898441,0.0074238677,-0.0031651826,-0.0020286417,-0.0002822574,0.0055114544,0.002805982,0.0112427161,0.006109352,0.0145233228,0.0036162275,0.0016809699,2.18,2.22,2.17,-0.04,0.01,0.85,2.47,4.64,4.69,4.65,0,0.0392156863,-0.0126582278,DJI,0.19,-0.74,-0.17,-0.03,-0.54,0.74,0.01,0.25,0.41,-0.04,1.09,-0.3,0.59,1.7,-0.29,0.79,-0.38,0.42,0.23,-0.29,-0.35,-0.35,0.65,-1.2,-0.27
2014-11-28,17828.240234,-0.7858792201,2.7498366311E-05,0.0007190901,-0.0001661777,0.0004401919,0.6165146679,0.9939005693,1.5595430682,3.6801678288,17742.7229084,17581.4416866,17282.097552,16747.57788,0.04,0.02,0.07,1.49,2.18,-0.1052917232,-0.0123173278,3.83,4.7,0.0002353532,0.0003310074,0.0080903272,0.0004243859,-0.0005882353,0.0151992322,-0.0141422027,0.009700597,-0.0029830958,0.0012565654,0.0036846169,-0.0417019673,0.0038322993,-0.0009808145,0.0065846046,-0.0025424269,-0.0051647043,0.0009003073,0.0299559954,-0.0146058483,-0.0083726242,2.14,2.16,2.11,-0.02,0.03,0.87,2.52,4.63,4.68,4.66,0,-0.1132075472,-0.0448717949,DJI,-0.42,-3.35,0.21,-3.1,-3.5,0.06,-0.01,-0.12,0.16,-1.14,-0.2,0.08,0.25,-2.48,1.16,-0.18,-4.69,-1.6,-0.23,0.18,0.87,0.86,2.87,-4.86,-2.05
2014-12-01,17776.800781,-0.6601047729,-0.0028852793,2.7498366311E-05,0.0007190901,-0.0001661777,-0.1867470687,0.8055720987,1.1543866204,2.2212174243,17748.9188852,17600.0473146,17301.4976787,16757.8189039,0.01,0.03,0.08,1.52,2.22,0.0461025174,0.0095117311,3.86,4.76,-0.0071657737,0.0086897661,0.0101331687,0.00066894,-0.0324560666,-0.0373258163,-0.0177425444,-0.0020323418,-0.0026595745,0.0169420201,-0.0121145374,0.0199911308,-0.0029270093,-0.0098474095,-0.0017373113,-0.0068293629,-0.0258468499,-0.0134150146,-0.0008121583,-0.0163479721,-0.0061020615,2.21,2.19,2.14,0.02,0.07,0.9,2.54,4.68,4.73,4.75,0.1428571429,0.0425531915,0.0201342282,DJI,-0.22,3.41,-0.29,2.45,4.31,-0.15,-0.32,0.14,-1.06,3.64,-2.82,-1.06,-1.19,-1.98,0.69,0.17,12.81,-1.16,-0.75,-0.11,-0.49,-0.46,4.97,6.53,3.73
2014-12-02,17879.550781,1.7395471248,0.0057800051,-0.0028852793,2.7498366311E-05,0.0007190901,0.3460025516,1.3134863141,1.5091090448,2.955795498,17772.670139,17626.6666924,17324.1664278,16768.9804151,0.04,0.03,0.08,1.59,2.28,-0.0288489417,0.0008375209,3.93,4.82,0.0078356041,-0.0046776064,-0.0116903413,0.0014348138,-0.0038237855,0.0009509141,0.0011529208,0.004443238,0.0180000333,-0.0032908269,0.0074321999,0.0199242452,0.0025060315,0.0128748569,-0.0029537471,0.0063844614,0.01227569,0.0060202778,0.0308037726,0.0124777101,0.0047352955,2.24,2.25,2.2,-0.01,0.04,0.89,2.54,4.74,4.79,4.78,0,0.1224489796,0.0460526316,DJI,-0.55,-2.76,0.23,-0.58,-3.07,-0.18,0.6,-0.7,1.13,1.85,1.66,0.06,0.44,-3.32,0.68,-0.76,-1.44,1.28,0.74,0.8,0.82,0.8,-0.62,0.06,-0.98
2014-12-03,17912.619141,2.0411114829,0.0018495073,0.0057800051,-0.0028852793,2.7498366311E-05,0.5483021049,1.2709244216,1.6901529012,3.0417865198,17798.1154121,17653.9002589,17347.2430048,16780.3599049,0.03,0.01,0.07,1.61,2.29,0.0046275564,0.0081589958,3.92,4.81,-0.0055858501,0.0074889357,0.0070671378,-0.0004070335,0.0113408622,-0.0300634307,0.0126679467,-0.0072804441,0.0075310901,-0.007841457,0.0031353375,0.0080687439,0.0008112613,-0.0037822043,0.0037960194,0.0037647426,-0.009540829,0.0039236546,0.0059418408,0.0090376648,0.0043125384,2.26,2.28,2.22,-0.02,0.04,0.89,2.52,4.74,4.8,4.78,-0.125,0.0363636364,0.0125786164,DJI,-0.45,-0.88,0.08,-0.69,0.75,0.43,0.2,-0.58,-0.16,-2.58,-1.05,0.16,0.12,-1.78,0.34,-0.59,-0.3,0.96,0.31,0.53,0.33,0.35,-2.28,-0.42,0.89
2014-12-04,17900.099609,-0.5938140721,-0.0006989225,0.0018495073,0.0057800051,-0.0028852793,0.4058257997,1.2121022673,1.6346646232,2.3767886738,17816.6579934,17677.3478161,17368.9236559,16791.5015935,0.03,0.02,0.08,1.59,2.25,-0.0084695394,0.0035277028,3.89,4.78,0.0030447684,0.0055959193,-0.0032982456,0.0001140158,-0.003795411,0.0013585877,-0.0109931392,-0.0014853602,-0.002599935,0.0158069461,0.002022449,-0.0061084151,-0.0154762966,-0.0055385456,-0.0120781153,-0.0011618961,0.0172413664,-0.0010535774,0.0433947588,-0.0050890153,-0.003185496,2.22,2.23,2.17,-0.01,0.05,0.89,2.53,4.7,4.76,4.75,0.1428571429,-0.0350877193,-0.0124223602,DJI,-0.27,-0.4,-1.55,1.38,-0.85,-1.3,-0.04,0.55,-0.7,-0.08,1.69,1.19,0.07,-4.1,0.73,0.34,0.98,-0.42,-0.02,-0.63,-0.29,-0.29,-0.13,0.3,-0.32
2014-12-05,17958.789063,-0.4461128364,0.0032787222,-0.0006989225,0.0018495073,0.0057800051,0.7322586373,1.3532877871,1.7334371294,2.3032215943,17842.500006,17704.1517444,17392.0556327,16803.1163942,0.02,0.02,0.08,1.69,2.31,-0.0125880414,-0.0124069479,3.9,4.79,-0.0009876291,-0.0004088402,0.0021650356,0.000716589,-0.0042427743,-0.0135676272,-0.0030663089,0.008832317,0.021505376,-0.0085995495,0.0097247523,-0.0058281549,0.0221073709,0.0094918561,0.023932813,0.0016652164,0.0071364584,0.0023734076,0.0132462583,0.0080306595,0.0016398347,2.29,2.29,2.23,0,0.06,0.89,2.48,4.71,4.77,4.77,0,0.1818181818,0.0628930818,DJI,-0.68,-0.82,2.25,-0.27,-1.45,2.42,0.35,-0.76,0.97,-1.44,1.06,-0.2,-0.01,4.19,0.34,-0.95,-1.96,0.71,0.19,0.74,0.71,0.71,0.76,-0.97,-1.14
2014-12-08,17852.480469,-2.9385413516,-0.0059195859,0.0032787222,-0.0006989225,0.0018495073,0.425721641,0.2381795496,1.2347232344,1.5850227351,17844.3146357,17718.2782896,17410.1115086,16813.5578278,0.03,0.03,0.1,1.67,2.26,-0.0418879951,-0.0008375209,3.82,4.74,-0.0072066154,0.0145978788,0.0050935277,-0.0007160759,-0.0226086783,-0.0191599971,-0.012302922,9.21113244473E-05,-0.0004785167,-0.0148698271,-0.0047246775,-0.0225964933,-0.0099559225,-0.0104703702,-0.0071506914,-0.0072565649,0.0018760143,-0.0083814764,0.0281555243,-0.012871876,-0.0097280948,2.23,2.23,2.16,0,0.07,0.92,2.48,4.64,4.71,4.71,0.25,-0.0153846154,-0.0118343195,DJI,-0.38,-4.17,-0.99,-0.51,-4.24,-0.64,-0.57,0.26,-0.86,0.39,-0.41,-0.16,-0.79,-5.44,0.17,-0.77,-0.1,-1.47,-0.79,-0.21,-0.35,-0.32,0.51,0.31,0.94
2014-12-09,17801.199219,-0.9588660713,-0.0028725,-0.0059195859,0.0032787222,-0.0006989225,-0.438218851,-0.0937325478,0.8695115185,1.0642769935,17836.475469,17726.1755209,17425.4482815,16823.3851053,0.05,0.04,0.11,1.63,2.22,0.009662601,0.0284995809,3.79,4.73,0.0055249826,-0.0074941389,0.0031542158,0.0037132341,0.0153024997,0.0191103076,-0.0042818605,-0.0043309437,-0.0035104038,-0.0023061006,0.0010955267,-0.0034896402,-0.0254920693,-0.0213872772,-0.0220949065,-0.0002378239,-0.0233635877,0.0054380848,-0.0534845942,0.017863194,-0.0038974261,2.17,2.18,2.11,-0.01,0.06,0.94,2.51,4.62,4.69,4.68,0.1,0,-0.0239520958,DJI,0,0.98,-2.48,1.24,1.22,-2.07,-0.4,0.47,-2.11,3.08,-2.22,-0.32,0.27,1.59,-1,0.38,5.33,1.6,-0.1,-0.53,-0.4,-0.39,-1.74,4.53,2.3
2014-12-10,17533.150391,0.1659684182,-0.0150579084,-0.0028725,-0.0059195859,0.0032787222,-2.1184436905,-1.581757057,-0.8744430872,-0.4640957268,17781.3254548,17707.7921752,17429.6718937,16830.4474465,0.05,0.03,0.1,1.58,2.18,-0.0431440226,0.0016299919,3.75,4.71,0.0023217985,-0.010841268,-0.003666896,0.0024014279,-0.0190151239,-0.0213120128,-0.0121188428,-0.0167515497,-0.0283426897,-0.0144988023,-0.0103958413,-0.02965637,-0.008449881,-0.004517957,0.0006147321,-0.0163509685,0.001647353,-0.0172979566,0.0283077981,-0.0220528195,-0.0146896793,2.13,2.15,2.08,-0.02,0.05,0.96,2.53,4.61,4.68,4.66,-0.0909090909,-0.078125,-0.0306748466,DJI,0.28,-3.89,-0.86,-1.09,-4.51,-0.05,-1.34,0.59,-0.53,-0.21,0.02,-1.81,-1.49,1.48,-1.8,1.71,0.3,-1.96,-1.51,-0.48,-0.45,-0.47,-0.66,-0.06,-0.33
2014-12-11,17596.339844,-24.0267484194,0.0036039988,-0.0150579084,-0.0028725,-0.0059195859,-1.6969724842,-1.2980334366,-0.5054392588,-0.0900476698,17747.6917074,17697.1776675,17436.2078917,16838.0682663,0.02,0.03,0.09,1.62,2.19,-0.0160682079,-0.010374288,3.74,4.72,0.003763386,-0.0136833886,0.0024477664,-0.0018129431,-0.002947691,0.004969883,0.0055401662,0.0045181006,0.007580735,0.0057568441,0.0031331,0.0059772078,-0.0004849424,-0.0058922777,0.0064083195,0.004535689,-0.0090110435,0.0051537218,-0.0051460953,0.0043894928,0.0026166559,2.17,2.16,2.1,0.01,0.07,0.98,2.53,4.63,4.69,4.7,-0.1,0.0508474576,0.0253164557,DJI,-0.53,-0.87,-0.12,0.93,-1.62,0.62,0.18,-0.3,-0.47,-0.31,-0.57,-1.03,0.22,-1.94,-1.49,0.08,-0.43,0.07,0.22,0.18,0.44,0.44,2.4,0.12,0.1
2014-12-12,17280.830078,0.0579905618,-0.0179304201,0.0036039988,-0.0150579084,-0.0028725,-3.7750818422,-3.0704665677,-2.4728817766,-2.1070833831,17662.8077748,17657.5255161,17430.1146441,16842.4738565,0.02,0.02,0.09,1.53,2.1,-0.0366605566,0.0006166495,3.67,4.68,-0.001556483,0.0110272282,0.0053457748,0.001945967,-0.0169324489,-0.000130069,-0.0204644235,-0.0214580302,-0.0179914625,-0.0046639179,-0.0134117031,-0.0291479718,-0.0276700342,-0.0249315338,-0.0271532555,-0.0162135873,-0.0027169861,-0.0115884032,0.0042485537,-0.0124426034,-0.0177387657,2.08,2.08,2.01,0,0.07,1.01,2.58,4.59,4.66,4.66,0,-0.0967741935,-0.0555555556,DJI,-0.34,-2.87,-2.71,0.17,-3.57,-2.89,-1.81,0.41,-2.72,-0.25,-0.77,-0.1,-1.11,4.43,0.99,-0.52,-0.23,-1.35,-1.66,-0.42,-0.38,-0.34,1.61,-0.41,-0.44
2014-12-15,17180.839844,-0.5496636429,-0.0057861939,-0.0179304201,0.0036039988,-0.0150579084,-3.762169779,-3.3524645089,-3.5329509484,-2.5738989289,17575.1772419,17612.1268807,17420.3391618,16845.8406822,0.02,0.04,0.11,1.58,2.12,-0.0320013838,-0.0063681183,3.7,4.68,0.0003460003,-0.007075239,0.0031140758,-0.0002751432,-0.0136699167,-0.0040674215,-0.0120529937,-0.004500632,-0.0146569118,-0.005963855,-0.0094972438,0.0034642495,-0.0252012783,-0.0187124879,-0.0271733223,-0.0063425865,-0.0095207412,-0.0104091329,0.005189552,-0.0105340778,-0.0085072135,2.1,2.08,2.01,0.02,0.09,0.98,2.56,4.57,4.64,4.66,0.2222222222,0.0714285714,0.0326797386,DJI,-0.41,-1.28,-2.44,-1.63,-3.29,-2.61,-0.38,-0.2,-1.82,-1.21,-0.46,0.49,-0.61,-2,-2.07,-0.42,-3.06,-0.04,-0.36,0.17,0.26,0.11,2.02,-5.11,-2.45
2014-12-16,17068.869141,0.1413897457,-0.0065171845,-0.0057861939,-0.0179304201,0.0036039988,-4.1139367578,-4.5341275624,-4.2038132079,-3.2801963933,17483.1212236,17560.3880483,17406.5560237,16848.0598709,0.03,0.03,0.11,1.53,2.07,0.0001786991,-0.0055819723,3.7,4.67,-0.0052568768,-0.0035882368,0.00774805,0.0005828166,-0.0136746092,-0.0359721918,-0.0040666938,-0.0115428724,-0.0123394185,-0.0323547903,-0.0078962024,-0.005638642,0.0219255278,0.0241156138,0.0246282024,-0.0084890231,-0.0155181493,-0.0124490954,0.0230570482,-0.0008156222,-0.0020324457,2.04,2.04,1.96,0,0.08,0.97,2.6,4.56,4.64,4.64,0,-0.0333333333,-0.0316455696,DJI,0.09,-1.97,2.26,-0.72,0.04,2.41,-0.7,0.59,2.24,-1.1,-1.58,-0.94,-1.86,-2.69,-1.7,0.68,-4.91,-0.54,-0.93,-0.6,-0.3,-0.38,0.51,-2.78,0.34
2014-12-17,17356.869141,-0.701229041,0.0168728225,-0.0065171845,-0.0057861939,-0.0179304201,-1.0054168593,-3.1025613598,-2.5712706642,-1.8710681483,17460.1662995,17541.0052952,17404.6075185,16853.1226497,0.03,0.03,0.11,1.61,2.14,0.0082186886,-0.0056133056,3.75,4.74,0.0063923392,-0.0095803333,-0.0018706345,-0.0001617992,0.0249180703,0.0129465432,0.0069416088,0.0127481313,0.0229334246,0.0128432684,0.0193291832,0.030204755,0.0045710459,0.0007423158,-0.0020347328,0.020352416,-0.0037343753,0.0212145088,0.0130735455,0.0311312139,0.020547626,2.11,2.11,2.03,0,0.08,0.99,2.6,4.63,4.71,4.71,0,0.0689655172,0.0522875817,DJI,-1.14,2.21,0.42,0.38,0.97,0.09,1.66,-1.34,0.45,0.03,-0.04,-0.37,1.87,2.29,0.48,-1.21,1.12,3.46,2.17,1.36,1.17,1.15,4.47,0.19,-0.66
2014-12-18,17778.150391,-7.3737843667,0.0242717305,0.0168728225,-0.0065171845,-0.0057861939,1.0332293455,-0.6812767564,-0.2782157535,0.5225677399,17517.9815888,17563.5905425,17419.2562586,16862.3269058,0.04,0.04,0.12,1.68,2.22,-0.0398724083,0.0027179594,3.8,4.78,-0.0109169085,0.0187200314,0.000343879,0.0012136904,0.0296133615,-0.0038476779,0.0194646796,0.0263284136,0.0286096704,0.0389155645,0.0263989212,0.0240396211,0.0334589212,0.0204371498,0.0279356536,0.0240152043,0.0109082104,0.0224123372,-0.0011430909,0.0147424913,0.0215127214,2.18,2.18,2.1,0,0.08,0.98,2.56,4.66,4.74,4.74,0.0909090909,0.0806451613,0.0434782609,DJI,0.5,-3.12,3.27,-0.52,-4.18,2.32,2.49,-0.46,1.59,0.03,0.86,-0.06,2.46,-1.62,2.68,0.77,0.27,1.51,2.52,0.72,0.17,0.11,0.69,0.95,0.82
2014-12-19,17804.800781,12.859492782,0.001499053,0.0242717305,0.0168728225,-0.0065171845,3.0320922122,-0.8574535926,-0.1314737332,0.4842303798,17570.1305329,17586.5629461,17434.3756516,16871.7047553,0.01,0.04,0.11,1.66,2.17,0.0503875969,-0.0029190992,3.77,4.73,0.0062054489,0.001195377,-0.0045548298,0.0028285114,-0.0077230624,0.0072884255,0.0190931591,-0.0117966017,0.0073194535,0.0029461279,-0.0137655862,0.0272048584,-0.0018450053,0.0122641208,-0.0024563717,0.004570049,0.0124569592,0.0035759374,0.0167046935,0.0031874303,0.0054119436,2.16,2.13,2.06,0.03,0.1,0.96,2.56,4.62,4.69,4.72,-0.0833333333,0,-0.0119047619,DJI,-0.26,3.56,-0.91,1.22,4.45,-0.45,-0.17,-0.47,0.57,0.1,1.62,1.67,-0.16,-4.89,2.38,-0.17,0.6,-0.16,-0.19,0.37,0.4,0.41,-3.14,1.13,-0.2
2014-12-22,17959.439453,-1.0393445653,0.0086852234,0.001499053,0.0242717305,0.0168728225,4.5317901574,0.5991267386,1.0273989918,0.8387332856,17640.9139729,17622.0749944,17454.9663889,16882.5279862,0.01,0.05,0.16,1.67,2.17,-0.0291688631,-0.0002091175,3.73,4.7,-0.0025788048,0.0046999107,0.0025900026,0.000870336,0.0103775542,0.022140764,0.0035128024,0.0112742299,0.0001614565,0.0067142258,0.0095500457,-0.003310519,0.0030130431,0.0047973952,0.0080515099,0.003810464,0.0126289794,0.0033659518,0.0060635481,0.0049332956,0.0027318038,2.16,2.12,2.01,0.04,0.15,0.97,2.53,4.54,4.65,4.69,0.4545454545,0.0597014925,0.0060240964,DJI,-0.11,-2.07,1.25,-0.14,-2.23,1.41,0.8,0.02,0.56,-1.35,1.3,0.53,0.79,-9.24,-0.4,-0.28,-2.71,0.38,0.56,0.03,0.12,0.19,-1.26,-2.55,-1.75
2014-12-23,18024.169922,-0.4449820422,0.0036042589,0.0086852234,0.001499053,0.0242717305,5.5967432471,1.2525600116,0.8088522065,1.1576534074,17710.5968727,17660.3697494,17477.2880961,16893.8876074,0.02,0.03,0.14,1.76,2.26,0.0276923077,-0.0163145785,3.83,4.79,-0.0033180547,0.0054645722,0.0025402566,0.0002737564,-0.0035417124,-0.0008155542,0.0066122134,-0.0230466465,0.0087181306,0.0097957691,0.0090958703,0.0135004176,0.0142298819,0.0032691166,0.005711733,0.0017463618,-0.0031988652,-0.0033462863,-0.030322837,0.0004825487,0.0029093004,2.24,2.23,2.12,0.01,0.12,0.96,2.53,4.65,4.76,4.77,-0.125,0.0281690141,0.0538922156,DJI,-0.38,2.63,1.41,-0.07,3.37,0.41,0.44,-0.48,0.17,-0.15,-0.37,-0.24,-0.32,0.86,1.38,-0.25,0.52,0.24,0.31,0.39,0.42,0.32,1.84,0.32,0.05
2014-12-24,18030.210938,-3.6377267726,0.000335162,0.0036042589,0.0086852234,0.001499053,3.8793966327,2.8349756656,0.656474612,1.208376181,17768.708521,17695.5927198,17498.9713448,16905.1943072,0.01,0.01,0.14,1.76,2.27,-0.019020782,-1,3.81,4.77,-0.0035698283,0.0044943819,-0.002104359,0.0006922532,-0.0047094277,-0.0106435401,-0.0019319553,0.0029727369,0,-0.00639839,-0.0023436271,-0.0085632417,-0.0044311122,0.0017731664,,-0.0001392965,0.0006707208,0.0016893145,-0.0198113302,0.0036094011,0.0003059404,2.26,2.26,2.13,0,0.13,0.96,2.5,4.63,4.76,4.76,0,0,0,DJI,0.02,-2.35,-0.35,-0.96,-2.24,-0.03,0.07,0.19,0.5,-0.37,0.15,0.47,0.11,-4.45,-0.29,0.21,-0.36,0.37,-0.01,-0.17,-0.12,-0.1,-4.09,0.06,-0.16
2014-12-26,18053.710938,-1.7153175423,0.001303368,0.000335162,0.0036042589,0.0086852234,1.5499955898,2.5992399445,0.8581590737,1.2674675043,17820.5271422,17729.6992167,17520.7258387,16916.6223334,0.01,0.01,0.1,1.75,2.25,-0.0199281867,0,3.79,4.75,0.0025672957,-0.0026514127,0,-0.0017053041,0.0176769571,0.0199980102,-0.0019356949,0.0044937567,0.0011203425,-0.0054008726,-0.0010842248,-0.0060780551,,,,0.0033095747,,0.0069948374,0.062260405,0.0069854752,0.0027649232,2.24,2.24,2.15,0,0.09,0.96,2.5,4.65,4.74,4.74,-0.2857142857,0,-0.0056818182,DJI,0.02,-1.31,,-0.51,-2.13,,-0.05,-0.38,,1.55,,0.22,0.46,-2.76,0.62,0.3,1.94,0.6,0.1,0.35,0.1,0.07,-0.18,2.03,1.84
2014-12-29,18038.230469,-0.3935166359,-0.0008574674,0.001303368,0.000335162,0.0036042589,1.3110491427,4.3828935739,0.4423539122,1.1778517243,17860.1095653,17759.0831455,17541.0201379,16927.7826133,0.01,0.03,0.12,1.72,2.22,-0.0206997619,0,3.75,4.71,-0.0005442738,0.0004486251,0.0011275607,0,-0.0007017633,0.0095441879,-0.0031031806,0.0025699981,0.0065547563,-0.0089807851,0.0077785819,-0.0015019741,,,,0.0008617741,,1.04627556103E-05,0.0032977819,0.0032093417,0.0002375312,2.21,2.19,2.1,0.02,0.11,0.96,2.49,4.59,4.68,4.7,0.2,-0.0136986301,-0.0171428571,DJI,0.17,-2.64,0.42,0.07,-2.05,0.17,-0.17,-0.2,0.17,-1.14,1.81,-0.6,0.02,6.05,-0.78,0.35,-1.97,0.12,0.07,0.2,0.21,0.18,0.84,-1.68,-1.03
